Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 17:45:11 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.4,42.14,134042.23,2.4,
Sat Apr 02 17:45:12 BST 2011,5,ACTIVE,Maria Sharapova,2.38,176.58,2.4,42.14,134042.23,2.4,
Sat Apr 02 17:45:13 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.4,42.14,134218.81,2.38,
Sat Apr 02 17:45:14 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.4,42.14,134218.81,2.38,
Sat Apr 02 17:45:16 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.4,143.67,134218.81,2.38,
Sat Apr 02 17:45:18 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.4,143.67,134220.58,2.38,
Sat Apr 02 17:45:19 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.4,143.67,134220.58,2.38,
Sat Apr 02 17:45:22 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.38,44.14,134231.31,2.32,
Sat Apr 02 17:45:23 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.34,477.35,134231.31,2.32,
Sat Apr 02 17:45:24 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.34,477.35,134331.31,2.32,
Sat Apr 02 17:45:25 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.34,477.35,134331.31,2.32,
Sat Apr 02 17:45:26 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.34,474.8,134333.88,2.34,
Sat Apr 02 17:45:27 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.34,462.43,134358.6,2.34,
Sat Apr 02 17:45:28 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.8,510.0,134915.56,2.4,
Sat Apr 02 17:45:30 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.36,617.49,135287.83,2.32,
Sat Apr 02 17:45:31 BST 2011,5,ACTIVE,Maria Sharapova,2.34,7.06,2.36,617.49,135287.83,2.32,
Sat Apr 02 17:45:36 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.36,617.49,135396.44,2.32,
Sat Apr 02 17:45:37 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.36,617.49,135427.62,2.34,
Sat Apr 02 17:45:41 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.36,617.49,135449.69,2.32,
Sat Apr 02 17:45:42 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.36,623.72,135449.69,2.32,
Sat Apr 02 17:45:44 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.8,510.0,136073.42,2.36,
Sat Apr 02 17:45:47 BST 2011,5,ACTIVE,Maria Sharapova,2.36,6720.82,2.8,510.0,136073.42,2.36,
Sat Apr 02 17:45:51 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.8,510.0,136073.42,2.36,
Sat Apr 02 17:45:53 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.8,510.0,136104.6,2.38,
Sat Apr 02 17:45:56 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6720.82,2.8,510.0,136104.6,2.38,
Sat Apr 02 17:46:01 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6720.82,2.8,510.0,136104.6,2.38,
Sat Apr 02 17:46:04 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5991.52,2.8,510.0,137563.2,2.5,
Sat Apr 02 17:46:06 BST 2011,5,ACTIVE,Maria Sharapova,2.52,399.0,2.8,510.0,137563.2,2.5,
Sat Apr 02 17:46:09 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5991.52,2.8,510.0,137971.03,2.52,
Sat Apr 02 17:46:11 BST 2011,5,ACTIVE,Maria Sharapova,2.52,11.87,2.8,510.0,137999.1,2.52,
Sat Apr 02 17:46:12 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5991.52,2.8,510.0,138010.98,2.52,
Sat Apr 02 17:46:13 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5991.52,2.8,510.0,138099.27,2.52,
Sat Apr 02 17:46:14 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5960.34,2.8,510.0,138208.42,2.52,
Sat Apr 02 17:46:16 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5960.34,2.8,510.0,138210.42,2.52,
Sat Apr 02 17:46:19 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5877.35,2.8,510.0,138376.4,2.5,
Sat Apr 02 17:46:20 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5877.35,2.52,17.65,138376.4,2.5,
Sat Apr 02 17:46:23 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5848.21,2.52,17.65,138434.69,2.5,
Sat Apr 02 17:46:25 BST 2011,5,ACTIVE,Maria Sharapova,2.52,17.65,2.8,510.0,138452.34,2.52,
Sat Apr 02 17:46:26 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5848.21,2.8,510.0,138452.34,2.52,
Sat Apr 02 17:46:29 BST 2011,5,ACTIVE,Maria Sharapova,2.5,5848.21,2.8,510.0,138456.75,2.52,
Sat Apr 02 17:46:35 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.5,11.02,138475.39,2.5,
Sat Apr 02 17:46:38 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.5,11.02,138475.39,2.5,
Sat Apr 02 17:46:41 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.5,187.6,138475.39,2.5,
Sat Apr 02 17:46:42 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.5,187.6,138475.39,2.5,
Sat Apr 02 17:46:44 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.5,11.02,138475.39,2.5,
Sat Apr 02 17:46:45 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.5,11.02,138475.39,2.5,
Sat Apr 02 17:46:47 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.52,34.43,138475.39,2.5,
Sat Apr 02 17:46:49 BST 2011,5,ACTIVE,Maria Sharapova,2.34,4.41,2.52,34.43,138475.39,2.5,
Sat Apr 02 17:46:50 BST 2011,5,ACTIVE,Maria Sharapova,2.34,4.41,2.48,44.14,138501.88,2.38,
Sat Apr 02 17:46:51 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.48,44.14,138514.7,2.34,
Sat Apr 02 17:46:52 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.48,44.14,138518.62,2.38,
Sat Apr 02 17:46:57 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.48,44.14,138536.28,2.36,
Sat Apr 02 17:46:58 BST 2011,5,ACTIVE,Maria Sharapova,2.34,88.29,2.48,44.14,138536.28,2.36,
Sat Apr 02 17:47:00 BST 2011,5,ACTIVE,Maria Sharapova,2.34,88.29,2.36,11.33,138539.81,2.36,
Sat Apr 02 17:47:01 BST 2011,5,ACTIVE,Maria Sharapova,2.34,60.42,2.36,11.33,138595.56,2.34,
Sat Apr 02 17:47:02 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.36,11.33,138655.98,2.34,
Sat Apr 02 17:47:04 BST 2011,5,ACTIVE,Maria Sharapova,2.26,12.0,2.32,78.8,138655.98,2.34,
Sat Apr 02 17:47:05 BST 2011,5,ACTIVE,Maria Sharapova,2.24,62.36,2.26,1448.96,138719.03,2.26,
Sat Apr 02 17:47:07 BST 2011,5,ACTIVE,Maria Sharapova,2.24,62.36,2.26,1379.03,138788.95,2.26,
Sat Apr 02 17:47:08 BST 2011,5,ACTIVE,Maria Sharapova,2.24,62.36,2.8,510.0,140251.22,2.32,
Sat Apr 02 17:47:09 BST 2011,5,ACTIVE,Maria Sharapova,2.24,62.36,2.8,510.0,140281.42,2.34,
Sat Apr 02 17:47:10 BST 2011,5,ACTIVE,Maria Sharapova,2.24,62.36,2.8,510.0,140292.75,2.34,
Sat Apr 02 17:47:16 BST 2011,5,ACTIVE,Maria Sharapova,2.26,45.03,2.8,500.0,140292.75,2.34,
Sat Apr 02 17:47:18 BST 2011,5,ACTIVE,Maria Sharapova,2.26,45.03,2.5,44.14,140292.75,2.34,
Sat Apr 02 17:47:20 BST 2011,5,ACTIVE,Maria Sharapova,2.28,24.94,2.5,44.14,140292.75,2.34,
Sat Apr 02 17:47:21 BST 2011,5,ACTIVE,Maria Sharapova,2.28,24.94,2.5,44.14,140294.75,2.36,
Sat Apr 02 17:47:23 BST 2011,5,ACTIVE,Maria Sharapova,2.28,24.94,2.5,44.14,140294.75,2.36,
Sat Apr 02 17:47:30 BST 2011,5,ACTIVE,Maria Sharapova,2.28,24.94,2.5,44.14,140296.52,2.36,
Sat Apr 02 17:47:33 BST 2011,5,ACTIVE,Maria Sharapova,2.28,24.94,2.6,10.0,140296.52,2.36,
Sat Apr 02 17:47:35 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6720.82,2.6,10.0,140296.52,2.36,
Sat Apr 02 17:47:38 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6770.82,2.6,10.0,140296.52,2.36,
Sat Apr 02 17:47:41 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6720.82,2.6,10.0,140296.52,2.36,
Sat Apr 02 17:47:42 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6720.82,2.6,10.0,140296.52,2.36,
Sat Apr 02 17:47:45 BST 2011,5,ACTIVE,Maria Sharapova,2.5,6694.33,2.6,10.0,140349.48,2.5,
Sat Apr 02 17:47:46 BST 2011,5,ACTIVE,Maria Sharapova,2.52,1000.0,2.6,10.0,140549.48,2.54,
Sat Apr 02 17:47:49 BST 2011,5,ACTIVE,Maria Sharapova,2.52,995.59,2.6,10.0,140558.3,2.52,
Sat Apr 02 17:47:50 BST 2011,5,ACTIVE,Maria Sharapova,2.52,937.08,2.6,10.0,140675.31,2.52,
Sat Apr 02 17:47:51 BST 2011,5,ACTIVE,Maria Sharapova,2.52,922.95,2.6,10.0,140703.58,2.52,
Sat Apr 02 17:47:55 BST 2011,5,ACTIVE,Maria Sharapova,2.52,914.12,2.6,10.0,140721.23,2.52,
Sat Apr 02 17:47:57 BST 2011,5,ACTIVE,Maria Sharapova,2.52,894.12,2.6,10.0,140761.23,2.52,
Sat Apr 02 17:47:59 BST 2011,5,ACTIVE,Maria Sharapova,2.52,864.81,2.6,10.0,140864.02,2.52,
Sat Apr 02 17:48:00 BST 2011,5,ACTIVE,Maria Sharapova,2.52,840.91,2.6,10.0,140911.81,2.52,
Sat Apr 02 17:48:02 BST 2011,5,ACTIVE,Maria Sharapova,2.52,832.08,2.6,10.0,140929.47,2.52,
Sat Apr 02 17:48:03 BST 2011,5,ACTIVE,Maria Sharapova,2.52,800.9,2.6,10.0,140991.83,2.52,
Sat Apr 02 17:48:04 BST 2011,5,ACTIVE,Maria Sharapova,2.52,790.07,2.6,10.0,141013.48,2.52,
Sat Apr 02 17:48:07 BST 2011,5,ACTIVE,Maria Sharapova,2.52,790.07,2.6,10.0,141013.48,2.52,
Sat Apr 02 17:48:09 BST 2011,5,ACTIVE,Maria Sharapova,2.52,781.07,2.6,10.0,141031.48,2.52,
Sat Apr 02 17:48:11 BST 2011,5,ACTIVE,Maria Sharapova,2.52,779.3,2.6,10.0,141035.03,2.52,
Sat Apr 02 17:48:13 BST 2011,5,ACTIVE,Maria Sharapova,2.52,745.63,2.6,10.0,141102.38,2.52,
Sat Apr 02 17:48:19 BST 2011,5,ACTIVE,Maria Sharapova,2.52,745.63,2.6,10.0,141102.38,2.52,
Sat Apr 02 17:48:24 BST 2011,5,ACTIVE,Maria Sharapova,2.52,743.86,2.6,10.0,141105.9,2.52,
Sat Apr 02 17:48:32 BST 2011,5,ACTIVE,Maria Sharapova,2.52,743.86,2.88,12.85,141115.9,2.6,
Sat Apr 02 17:48:35 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.88,12.85,141115.9,2.6,
Sat Apr 02 17:48:46 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,4.41,141115.9,2.6,
Sat Apr 02 17:48:48 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141115.9,2.6,
Sat Apr 02 17:48:49 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141124.73,2.78,
Sat Apr 02 17:48:50 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141126.52,2.78,
Sat Apr 02 17:48:51 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141134.45,2.78,
Sat Apr 02 17:48:52 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141159.38,2.8,
Sat Apr 02 17:48:57 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141161.38,2.8,
Sat Apr 02 17:48:59 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.84,8.83,141179.05,2.8,
Sat Apr 02 17:49:00 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.88,444.0,141187.88,2.84,
Sat Apr 02 17:49:03 BST 2011,5,ACTIVE,Maria Sharapova,2.68,13441.63,2.88,444.0,141191.0,2.84,
Sat Apr 02 17:49:04 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,2.88,444.0,141191.0,2.84,
Sat Apr 02 17:49:05 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,2.88,444.0,141235.16,2.84,
Sat Apr 02 17:49:06 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,2.88,444.0,141243.06,2.84,
Sat Apr 02 17:49:09 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,2.88,444.0,141287.2,2.84,
Sat Apr 02 17:49:10 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,2.9,2.64,141287.2,2.84,
Sat Apr 02 17:49:11 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,2.9,2.64,141300.27,2.84,
Sat Apr 02 17:49:13 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,3.2,84.49,141323.39,3.05,
Sat Apr 02 17:49:14 BST 2011,5,ACTIVE,Maria Sharapova,2.82,100.0,3.2,84.49,141393.4,3.15,
Sat Apr 02 17:49:17 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6636.32,3.5,2.0,141562.4,3.2,
Sat Apr 02 17:49:22 BST 2011,5,ACTIVE,Maria Sharapova,2.52,743.86,3.5,2.0,141572.4,3.0,
Sat Apr 02 17:49:23 BST 2011,5,ACTIVE,Maria Sharapova,2.88,97.12,3.2,2.0,141572.4,3.0,
Sat Apr 02 17:49:24 BST 2011,5,ACTIVE,Maria Sharapova,2.88,97.12,3.2,2.0,141574.75,3.0,
Sat Apr 02 17:49:26 BST 2011,5,ACTIVE,Maria Sharapova,2.88,97.12,3.15,44.14,141574.75,3.0,
Sat Apr 02 17:49:27 BST 2011,5,ACTIVE,Maria Sharapova,2.88,97.12,3.2,3.76,141574.75,3.0,
Sat Apr 02 17:49:28 BST 2011,5,ACTIVE,Maria Sharapova,3.25,212.3,3.45,39.92,142041.66,3.25,
Sat Apr 02 17:49:30 BST 2011,5,ACTIVE,Maria Sharapova,2.88,97.12,3.45,39.92,142253.95,3.25,
Sat Apr 02 17:49:32 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6720.82,3.45,39.92,142253.95,3.25,
Sat Apr 02 17:49:34 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6722.4,3.45,39.92,142257.48,3.2,
Sat Apr 02 17:49:36 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6722.4,3.5,2.0,142257.48,3.2,
Sat Apr 02 17:49:37 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6717.99,3.5,2.0,142266.31,3.2,
Sat Apr 02 17:49:39 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6714.63,3.5,2.0,142266.31,3.2,
Sat Apr 02 17:49:40 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6695.21,3.5,2.0,142305.16,3.2,
Sat Apr 02 17:49:43 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6695.21,3.5,2.0,142308.5,3.25,
Sat Apr 02 17:49:44 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6643.08,3.5,2.0,142412.72,3.2,
Sat Apr 02 17:49:45 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6643.08,3.5,2.0,142412.72,3.2,
Sat Apr 02 17:49:48 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6638.09,3.5,2.0,142422.72,3.2,
Sat Apr 02 17:49:49 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6570.28,3.5,2.0,142558.34,3.2,
Sat Apr 02 17:49:50 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6568.51,3.5,2.0,142579.98,3.25,
Sat Apr 02 17:49:51 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6558.62,3.5,2.0,142696.89,3.2,
Sat Apr 02 17:49:52 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6550.68,3.5,2.0,142712.8,3.2,
Sat Apr 02 17:49:53 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6401.09,3.4,1765.85,143011.97,3.2,
Sat Apr 02 17:49:56 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6378.19,3.4,1765.85,143057.77,3.2,
Sat Apr 02 17:49:57 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6363.71,3.4,1765.85,143086.7,3.2,
Sat Apr 02 17:49:58 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6337.22,3.4,1765.85,143139.69,3.2,
Sat Apr 02 17:49:59 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6208.08,3.4,1765.85,143397.95,3.2,
Sat Apr 02 17:50:00 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6170.67,3.4,1765.84,143472.8,3.2,
Sat Apr 02 17:50:02 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6161.84,3.4,1765.84,143490.45,3.2,
Sat Apr 02 17:50:03 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6024.98,3.4,1765.84,143764.16,3.2,
Sat Apr 02 17:50:05 BST 2011,5,ACTIVE,Maria Sharapova,3.2,6024.98,3.4,1765.84,143764.16,3.2,
Sat Apr 02 17:50:07 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5962.3,3.4,1765.84,143889.53,3.2,
Sat Apr 02 17:50:08 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5960.53,3.4,1765.84,143893.06,3.2,
Sat Apr 02 17:50:10 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5925.96,3.4,1765.84,143962.2,3.2,
Sat Apr 02 17:50:12 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5923.0,3.4,1765.84,143968.16,3.2,
Sat Apr 02 17:50:13 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5920.99,3.4,1765.84,143972.16,3.2,
Sat Apr 02 17:50:14 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5920.99,3.25,1000.0,143972.16,3.2,
Sat Apr 02 17:50:16 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5919.23,3.25,1000.0,143975.69,3.2,
Sat Apr 02 17:50:18 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5919.23,3.25,982.34,144011.02,3.25,
Sat Apr 02 17:50:19 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5919.23,3.25,992.34,144011.02,3.25,
Sat Apr 02 17:50:20 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5914.81,3.25,992.34,144019.83,3.2,
Sat Apr 02 17:50:21 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5905.98,3.25,992.34,144037.48,3.2,
Sat Apr 02 17:50:24 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5895.98,3.25,992.34,144057.48,3.2,
Sat Apr 02 17:50:26 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5895.98,3.25,992.34,144057.48,3.2,
Sat Apr 02 17:50:29 BST 2011,5,ACTIVE,Maria Sharapova,3.2,5708.9,3.25,992.34,144431.66,3.2,
Sat Apr 02 17:50:30 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.25,992.34,144431.66,3.2,
Sat Apr 02 17:50:32 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.2,6.23,144431.66,3.2,
Sat Apr 02 17:50:34 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,200.0,144431.66,3.2,
Sat Apr 02 17:50:36 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,200.0,144431.66,3.2,
Sat Apr 02 17:50:37 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,200.0,144431.66,3.2,
Sat Apr 02 17:50:38 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,200.0,144431.66,3.2,
Sat Apr 02 17:50:39 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,196.68,144438.3,3.0,
Sat Apr 02 17:50:41 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,196.68,144438.3,3.0,
Sat Apr 02 17:50:42 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,196.68,144438.3,3.0,
Sat Apr 02 17:50:43 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.15,116.28,144438.3,3.0,
Sat Apr 02 17:50:45 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.15,116.28,144438.3,3.0,
Sat Apr 02 17:50:48 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,44.14,144438.3,3.0,
Sat Apr 02 17:50:50 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,44.14,144445.45,2.92,
Sat Apr 02 17:50:51 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,44.14,144486.08,2.92,
Sat Apr 02 17:50:52 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,44.14,144530.23,2.92,
Sat Apr 02 17:50:53 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,44.14,144532.23,2.98,
Sat Apr 02 17:50:56 BST 2011,5,ACTIVE,Maria Sharapova,2.9,30.0,3.0,44.14,144532.23,2.98,
Sat Apr 02 17:51:00 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.9,39.43,144562.23,2.9,
Sat Apr 02 17:51:02 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.92,1332.33,144562.23,2.9,
Sat Apr 02 17:51:03 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.92,1332.33,144579.89,2.9,
Sat Apr 02 17:51:04 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.92,1332.33,144592.98,2.9,
Sat Apr 02 17:51:05 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.92,1324.38,144592.98,2.9,
Sat Apr 02 17:51:06 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.9,4.0,144592.98,2.9,
Sat Apr 02 17:51:07 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.9,4.0,144592.98,2.9,
Sat Apr 02 17:51:09 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.88,88.29,144592.98,2.9,
Sat Apr 02 17:51:12 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.88,88.29,144592.98,2.9,
Sat Apr 02 17:51:17 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.88,88.29,144737.69,2.8,
Sat Apr 02 17:51:18 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.66,7.41,144746.02,2.66,
Sat Apr 02 17:51:22 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,2.0,144746.02,2.66,
Sat Apr 02 17:51:23 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,2.0,144746.02,2.66,
Sat Apr 02 17:51:25 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,7.69,144746.02,2.66,
Sat Apr 02 17:51:26 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,7.69,144746.02,2.66,
Sat Apr 02 17:51:27 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,5.69,144771.02,2.6,
Sat Apr 02 17:51:28 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,10.69,144771.02,2.6,
Sat Apr 02 17:51:30 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,144771.02,2.6,
Sat Apr 02 17:51:31 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,144771.02,2.6,
Sat Apr 02 17:51:32 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,144859.31,2.6,
Sat Apr 02 17:51:33 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,144859.31,2.6,
Sat Apr 02 17:51:34 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,144866.38,2.6,
Sat Apr 02 17:51:35 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.62,44.14,144866.38,2.6,
Sat Apr 02 17:51:36 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,144910.52,2.62,
Sat Apr 02 17:51:37 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,145090.62,2.6,
Sat Apr 02 17:51:38 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,145112.7,2.62,
Sat Apr 02 17:51:41 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.66,65.84,145140.8,2.6,
Sat Apr 02 17:51:42 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,145208.4,2.66,
Sat Apr 02 17:51:43 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.6,30.32,145302.8,2.6,
Sat Apr 02 17:51:44 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.6,18.6,145316.52,2.6,
Sat Apr 02 17:51:45 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.6,16.84,145320.05,2.6,
Sat Apr 02 17:51:46 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.6,8.01,145337.7,2.6,
Sat Apr 02 17:51:47 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.7,88.29,145389.88,2.6,
Sat Apr 02 17:51:48 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,10.0,145409.3,2.6,
Sat Apr 02 17:51:49 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,10.0,145427.83,2.6,
Sat Apr 02 17:51:50 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,10.0,145435.52,2.62,
Sat Apr 02 17:51:51 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,10.0,145467.3,2.62,
Sat Apr 02 17:51:53 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.8,10.0,146791.69,2.6,
Sat Apr 02 17:51:54 BST 2011,5,ACTIVE,Maria Sharapova,2.46,187.08,2.9,4.0,146794.17,2.6,
